Knight Tour Path:
Step 1: (0, 0) -> a1
Step 28703: (188, 230) -> Ň189
Step 28704: (189, 228) -> Ņ190
Step 28705: (190, 226) -> Ń191
Step 28706: (191, 224) -> Ł192
Step 28707: (192, 222) -> Ŀ193
Step 28708: (193, 220) -> Ľ194
Step 28709: (195, 219) -> ļ196
Step 28710: (196, 217) -> ĺ197
Step 28711: (197, 215) -> ĸ198
Step 28712: (198, 213) -> Ķ199
Step 28713: (200, 212) -> ĵ201
Step 28714: (201, 210) -> ĳ202
Step 28715: (202, 208) -> ı203
Step 28716: (203, 206) -> į204
Step 28717: (204, 204) -> ĭ205
Step 28718: (205, 202) -> ī206
Step 28719: (206, 200) -> ĩ207
Step 28720: (207, 198) -> ħ208
Step 28721: (205, 199) -> Ĩ206
Step 28722: (206, 197) -> Ħ207
Step 28723: (204, 198) -> ħ205
Step 28724: (206, 199) -> Ĩ207
Step 28725: (205, 201) -> Ī206
Step 28726: (204, 203) -> Ĭ205
Step 28727: (203, 205) -> Į204
Step 28728: (202, 207) -> İ203
Step 28729: (201, 209) -> Ĳ202
Step 28730: (199, 210) -> ĳ200
Step 28731: (198, 212) -> ĵ199
Step 28732: (197, 214) -> ķ198
Step 28733: (199, 213) -> Ķ200
Step 28734: (198, 211) -> Ĵ199
Step 28735: (199, 209) -> Ĳ200
Step 28736: (201, 208) -> ı202
Step 28737: (202, 206) -> į203
Step 28738: (203, 204) -> ĭ204
Step 28739: (204, 202) -> ī205
Step 28740: (205, 200) -> ĩ206
Step 28741: (206, 198) -> ħ207
Step 28742: (207, 196) -> ĥ208
Step 28743: (209, 195) -> Ĥ210
Step 28744: (210, 193) -> Ģ211
Step 28745: (211, 191) -> Ġ212
Step 28746: (212, 189) -> Ğ213
Step 28747: (213, 187) -> Ĝ214
Step 28748: (214, 185) -> Ě215
Step 28749: (215, 187) -> Ĝ216
Step 28750: (216, 185) -> Ě217
Step 28751: (217, 183) -> Ę218
Step 28752: (218, 181) -> Ė219
Step 28753: (219, 179) -> Ĕ220
Step 28754: (221, 178) -> ē222
Step 28755: (222, 176) -> đ223
Step 28756: (220, 177) -> Ē221
Step 28757: (221, 175) -> Đ222
Step 28758: (219, 176) -> đ220
Step 28759: (218, 178) -> ē219
Step 28760: (217, 180) -> ĕ218
Step 28761: (216, 182) -> ė217
Step 28762: (215, 184) -> ę216
Step 28763: (214, 186) -> ě215
Step 28764: (213, 188) -> ĝ214
Step 28765: (212, 190) -> ğ213
Step 28766: (211, 192) -> ġ212
Step 28767: (210, 194) -> ģ211
Step 28768: (208, 193) -> Ģ209
Step 28769: (209, 191) -> Ġ210
Step 28770: (210, 189) -> Ğ211
Step 28771: (211, 187) -> Ĝ212
Step 28772: (213, 186) -> ě214
Step 28773: (214, 184) -> ę215
Step 28774: (212, 185) -> Ě213
Step 28775: (213, 183) -> Ę214
Step 28776: (215, 182) -> ė216
Step 28777: (216, 184) -> ę217
Step 28778: (217, 182) -> ė218
Step 28779: (218, 180) -> ĕ219
Step 28780: (219, 178) -> ē220
Step 28781: (220, 176) -> đ221
Step 28782: (221, 174) -> ď222
Step 28783: (222, 172) -> č223
Step 28784: (224, 171) -> Č225
Step 28785: (222, 170) -> ċ223
Step 28786: (221, 172) -> č222
Step 28787: (220, 174) -> ď221
Step 28788: (218, 175) -> Đ219
Step 28789: (219, 177) -> Ē220
Step 28790: (218, 179) -> Ĕ219
Step 28791: (217, 181) -> Ė218
Step 28792: (216, 179) -> Ĕ217
Step 28793: (217, 177) -> Ē218
Step 28794: (215, 178) -> ē216
Step 28795: (216, 180) -> ĕ217
Step 28796: (217, 178) -> ē218
Step 28797: (218, 176) -> đ219
Step 28798: (220, 175) -> Đ221
Step 28799: (221, 173) -> Ď222
Step 28800: (222, 171) -> Č223
Step 28801: (223, 169) -> Ċ224
Step 28802: (224, 167) -> Ĉ225
Step 28803: (225, 165) -> Ć226
Step 28804: (226, 163) -> Ą227
Step 28805: (227, 161) -> Ă228
Step 28806: (228, 159) -> Ā229
Step 28807: (229, 157) -> þ230
Step 28808: (230, 155) -> ü231
Step 28809: (231, 153) -> ú232
Step 28810: (232, 151) -> ø233
Step 28811: (233, 149) -> ö234
Step 28812: (234, 147) -> ô235
Step 28813: (235, 145) -> ò236
Step 28814: (236, 143) -> ð237
Step 28815: (237, 141) -> î238
Step 28816: (238, 139) -> ì239
Step 28817: (239, 137) -> ê240
Step 28818: (240, 135) -> è241
Step 28819: (241, 133) -> æ242
Step 28820: (242, 131) -> ä243
Step 28821: (243, 129) -> â244
Step 28822: (242, 127) -> à243
Step 28823: (241, 129) -> â242
Step 28824: (243, 128) -> á244
Step 28825: (245, 127) -> à246
Step 28826: (243, 126) -> ß244
Step 28827: (241, 125) -> Þ242
Step 28828: (240, 123) -> Ü241
Step 28829: (238, 122) -> Û239
Step 28830: (236, 121) -> Ú237
Step 28831: (234, 120) -> Ù235
Step 28832: (232, 119) -> Ø233
Step 28833: (231, 117) -> Ö232
Step 28834: (229, 116) -> Õ230
Step 28835: (227, 115) -> Ô228
Step 28836: (225, 114) -> Ó226
Step 28837: (223, 113) -> Ò224
Step 28838: (221, 112) -> Ñ222
Step 28839: (219, 111) -> Ð220
Step 28840: (217, 110) -> Ï218
Step 28841: (215, 109) -> Î216
Step 28842: (214, 107) -> Ì215
Step 28843: (212, 106) -> Ë213
Step 28844: (210, 105) -> Ê211
Step 28845: (208, 104) -> É209
Step 28846: (206, 103) -> È207
Step 28847: (204, 102) -> Ç205
Step 28848: (202, 101) -> Æ203
Step 28849: (200, 100) -> Å201
Step 28850: (198, 99) -> Ä199
Step 28851: (196, 98) -> Ã197
Step 28852: (194, 97) -> Â195
Step 28853: (192, 96) -> Á193
Step 28854: (190, 95) -> À191
Step 28855: (188, 94) -> ¿189
Step 28856: (186, 93) -> ¾187
Step 28857: (184, 92) -> ½185
Step 28858: (182, 91) -> ¼183
Step 28859: (180, 90) -> »181
Step 28860: (178, 89) -> º179
Step 28861: (176, 88) -> ¹177
Step 28862: (174, 87) -> ¸175
Step 28863: (172, 86) -> ·173
Step 28864: (170, 85) -> ¶171
Step 28865: (168, 84) -> µ169
Step 28866: (166, 83) -> ´167
Step 28867: (164, 82) -> ³165
Step 28868: (162, 81) -> ²163
Step 28869: (160, 80) -> ±161
Step 28870: (158, 79) -> °159
Step 28871: (156, 78) -> ¯157
Step 28872: (154, 77) -> ®155
Step 28873: (152, 76) -> ­153
Step 28874: (150, 75) -> ¬151
Step 28875: (148, 74) -> «149
Step 28876: (147, 72) -> ©148
Step 28877: (145, 71) -> ¨146
Step 28878: (144, 69) -> ¦145
Step 28879: (142, 68) -> ¥143
Step 28880: (140, 67) -> ¤141
Step 28881: (138, 66) -> £139
Step 28882: (140, 65) -> ¢141
Step 28883: (138, 64) -> ¡139
Step 28884: (136, 63) ->  137
Step 28885: (134, 62) -> 135
Step 28886: (132, 61) -> 133
Step 28887: (130, 60) -> 131
Step 28888: (128, 59) -> 129
Step 28889: (126, 58) -> 127
Step 28890: (124, 59) -> 125
Step 28891: (122, 60) -> 123
Step 28892: (120, 61) -> 121
Step 28893: (118, 62) -> 119
Step 28894: (116, 63) ->  117
Step 28895: (114, 64) -> ¡115
Step 28896: (116, 65) -> ¢117
Step 28897: (118, 64) -> ¡119
Step 28898: (120, 63) ->  121
Step 28899: (122, 62) -> 123
Step 28900: (123, 60) -> 124
Step 28901: (125, 59) -> 126
Step 28902: (127, 60) -> 128
Step 28903: (129, 61) -> 130
Step 28904: (131, 62) -> 132
Step 28905: (133, 63) ->  134
Step 28906: (135, 64) -> ¡136
Step 28907: (137, 65) -> ¢138
Step 28908: (139, 66) -> £140
Step 28909: (141, 67) -> ¤142
Step 28910: (142, 69) -> ¦143
Step 28911: (140, 68) -> ¥141
Step 28912: (138, 67) -> ¤139
Step 28913: (136, 66) -> £137
Step 28914: (134, 65) -> ¢135
Step 28915: (132, 64) -> ¡133
Step 28916: (130, 63) ->  131
Step 28917: (128, 62) -> 129
Step 28918: (126, 61) -> 127
Step 28919: (127, 59) -> 128
Step 28920: (125, 58) -> 126
Step 28921: (123, 59) -> 124
Step 28922: (125, 60) -> 126
Step 28923: (127, 61) -> 128
Step 28924: (129, 62) -> 130
Step 28925: (131, 63) ->  132
Step 28926: (133, 64) -> ¡134
Step 28927: (135, 65) -> ¢136
Step 28928: (137, 66) -> £138
Step 28929: (139, 67) -> ¤140
Step 28930: (141, 68) -> ¥142
Step 28931: (143, 69) -> ¦144
Step 28932: (144, 71) -> ¨145
Step 28933: (146, 72) -> ©147
Step 28934: (148, 73) -> ª149
Step 28935: (150, 74) -> «151
Step 28936: (152, 75) -> ¬153
Step 28937: (154, 76) -> ­155
Step 28938: (156, 77) -> ®157
Step 28939: (158, 78) -> ¯159
Step 28940: (159, 80) -> ±160
Step 28941: (161, 81) -> ²162
Step 28942: (163, 82) -> ³164
Step 28943: (165, 83) -> ´166
Step 28944: (167, 84) -> µ168
Step 28945: (169, 85) -> ¶170
Step 28946: (171, 86) -> ·172
Step 28947: (173, 87) -> ¸174
Step 28948: (175, 88) -> ¹176
Step 28949: (177, 89) -> º178
Step 28950: (179, 90) -> »180
Step 28951: (181, 91) -> ¼182
Step 28952: (183, 92) -> ½184
Step 28953: (185, 93) -> ¾186
Step 28954: (187, 94) -> ¿188
Step 28955: (189, 95) -> À190
Step 28956: (191, 96) -> Á192
Step 28957: (193, 97) -> Â194
Step 28958: (195, 98) -> Ã196
Step 28959: (197, 99) -> Ä198
Step 28960: (199, 100) -> Å200
Step 28961: (201, 101) -> Æ202
Step 28962: (203, 102) -> Ç204
Step 28963: (205, 103) -> È206
Step 28964: (207, 104) -> É208
Step 28965: (208, 106) -> Ë209
Step 28966: (210, 107) -> Ì211
Step 28967: (212, 108) -> Í213
Step 28968: (214, 109) -> Î215
Step 28969: (216, 110) -> Ï217
Step 28970: (218, 111) -> Ð219
Step 28971: (220, 112) -> Ñ221
Step 28972: (222, 113) -> Ò223
Step 28973: (223, 115) -> Ô224
Step 28974: (225, 116) -> Õ226
Step 28975: (227, 117) -> Ö228
Step 28976: (229, 118) -> ×230
Step 28977: (231, 119) -> Ø232
Step 28978: (233, 120) -> Ù234
Step 28979: (235, 121) -> Ú236
Step 28980: (237, 122) -> Û238
Step 28981: (239, 123) -> Ü240
Step 28982: (241, 124) -> Ý242
Step 28983: (242, 126) -> ß243
Step 28984: (240, 127) -> à241
Step 28985: (242, 128) -> á243
Step 28986: (244, 129) -> â245
Step 28987: (243, 131) -> ä244
Step 28988: (242, 133) -> æ243
Step 28989: (241, 135) -> è242
Step 28990: (240, 137) -> ê241
Step 28991: (239, 139) -> ì240
Step 28992: (238, 141) -> î239
Step 28993: (237, 143) -> ð238
Step 28994: (236, 145) -> ò237
Step 28995: (235, 147) -> ô236
Step 28996: (234, 149) -> ö235
Step 28997: (233, 151) -> ø234
Step 28998: (232, 153) -> ú233
Step 28999: (231, 155) -> ü232
Step 29000: (230, 157) -> þ231
Step 29001: (229, 159) -> Ā230
Step 29002: (228, 161) -> Ă229
Step 29003: (227, 163) -> Ą228
Step 29004: (226, 165) -> Ć227
Step 29005: (225, 167) -> Ĉ226
Step 29006: (223, 168) -> ĉ224
Step 29007: (224, 166) -> ć225
Step 29008: (225, 164) -> ą226
Step 29009: (226, 162) -> ă227
Step 29010: (227, 160) -> ā228
Step 29011: (228, 158) -> ÿ229
Step 29012: (229, 156) -> ý230
Step 29013: (230, 154) -> û231
Step 29014: (231, 152) -> ù232
Step 29015: (232, 150) -> ÷233
Step 29016: (233, 148) -> õ234
Step 29017: (234, 146) -> ó235
Step 29018: (235, 144) -> ñ236
Step 29019: (236, 142) -> ï237
Step 29020: (237, 140) -> í238
Step 29021: (238, 138) -> ë239
Step 29022: (239, 136) -> é240
Step 29023: (240, 134) -> ç241
Step 29024: (241, 132) -> å242
Step 29025: (242, 130) -> ã243
Step 29026: (240, 131) -> ä241
Step 29027: (239, 133) -> æ240
Step 29028: (238, 135) -> è239
Step 29029: (237, 137) -> ê238
Step 29030: (236, 139) -> ì237
Step 29031: (235, 141) -> î236
Step 29032: (234, 143) -> ð235
Step 29033: (233, 145) -> ò234
Step 29034: (232, 147) -> ô233
Step 29035: (231, 149) -> ö232
Step 29036: (230, 151) -> ø231
Step 29037: (229, 153) -> ú230
Step 29038: (228, 155) -> ü229
Step 29039: (227, 157) -> þ228
Step 29040: (226, 159) -> Ā227
Step 29041: (225, 161) -> Ă226
Step 29042: (224, 163) -> Ą225
Step 29043: (223, 165) -> Ć224
Step 29044: (222, 167) -> Ĉ223
Step 29045: (221, 169) -> Ċ222
Step 29046: (223, 170) -> ċ224
Step 29047: (221, 171) -> Č222
Step 29048: (220, 173) -> Ď221
Step 29049: (219, 175) -> Đ220
Step 29050: (218, 177) -> Ē219
Step 29051: (217, 179) -> Ĕ218
Step 29052: (216, 181) -> Ė217
Step 29053: (215, 183) -> Ę216
Step 29054: (214, 181) -> Ė215
Step 29055: (215, 179) -> Ĕ216
Step 29056: (216, 177) -> Ē217
Step 29057: (217, 175) -> Đ218
Step 29058: (219, 174) -> ď220
Step 29059: (220, 172) -> č221
Step 29060: (221, 170) -> ċ222
Step 29061: (222, 168) -> ĉ223
Step 29062: (223, 166) -> ć224
Step 29063: (224, 164) -> ą225
Step 29064: (225, 162) -> ă226
Step 29065: (226, 160) -> ā227
Step 29066: (227, 158) -> ÿ228
Step 29067: (228, 156) -> ý229
Step 29068: (229, 154) -> û230
Step 29069: (230, 152) -> ù231
Step 29070: (231, 150) -> ÷232
Step 29071: (232, 148) -> õ233
Step 29072: (233, 146) -> ó234
Step 29073: (234, 144) -> ñ235
Step 29074: (235, 142) -> ï236
Step 29075: (236, 140) -> í237
Step 29076: (237, 138) -> ë238
Step 29077: (238, 136) -> é239
Step 29078: (239, 134) -> ç240
Step 29079: (240, 132) -> å241
Step 29080: (241, 130) -> ã242
Step 29081: (239, 129) -> â240
Step 29082: (241, 128) -> á242
Step 29083: (243, 127) -> à244
Step 29084: (242, 129) -> â243
Step 29085: (241, 131) -> ä242
Step 29086: (240, 133) -> æ241
Step 29087: (239, 135) -> è240
Step 29088: (238, 137) -> ê239
Step 29089: (237, 139) -> ì238
Step 29090: (236, 141) -> î237
Step 29091: (235, 143) -> ð236
Step 29092: (234, 145) -> ò235
Step 29093: (233, 147) -> ô234
Step 29094: (232, 149) -> ö233
Step 29095: (231, 151) -> ø232
Step 29096: (230, 153) -> ú231
Step 29097: (229, 155) -> ü230
Step 29098: (228, 157) -> þ229
Step 29099: (227, 159) -> Ā228
Step 29100: (226, 161) -> Ă227
Step 29101: (225, 163) -> Ą226
Step 29102: (224, 165) -> Ć225
Step 29103: (223, 167) -> Ĉ224
Step 29104: (222, 169) -> Ċ223
Step 29105: (220, 170) -> ċ221
Step 29106: (219, 172) -> č220
Step 29107: (218, 174) -> ď219
Step 29108: (217, 176) -> đ218
Step 29109: (216, 178) -> ē217
Step 29110: (215, 180) -> ĕ216
Step 29111: (214, 182) -> ė215
Step 29112: (213, 184) -> ę214
Step 29113: (212, 186) -> ě213
Step 29114: (211, 188) -> ĝ212
Step 29115: (210, 190) -> ğ211
Step 29116: (209, 192) -> ġ210
Step 29117: (208, 194) -> ģ209
Step 29118: (206, 195) -> Ĥ207
Step 29119: (207, 197) -> Ħ208
Step 29120: (208, 195) -> Ĥ209
Step 29121: (209, 193) -> Ģ210
Step 29122: (210, 191) -> Ġ211
Step 29123: (211, 189) -> Ğ212
Step 29124: (212, 187) -> Ĝ213
Step 29125: (213, 185) -> Ě214
Step 29126: (214, 183) -> Ę215
Step 29127: (215, 181) -> Ė216
Step 29128: (213, 182) -> ė214
Step 29129: (214, 180) -> ĕ215
Step 29130: (212, 181) -> Ė213
Step 29131: (211, 183) -> Ę212
Step 29132: (210, 185) -> Ě211
Step 29133: (212, 184) -> ę213
Step 29134: (211, 186) -> ě212
Step 29135: (210, 188) -> ĝ211
Step 29136: (209, 190) -> ğ210
Step 29137: (208, 192) -> ġ209
Step 29138: (207, 194) -> ģ208
Step 29139: (206, 196) -> ĥ207
Step 29140: (205, 198) -> ħ206
Step 29141: (204, 200) -> ĩ205
Step 29142: (203, 202) -> ī204
Step 29143: (202, 204) -> ĭ203
Step 29144: (201, 206) -> į202
Step 29145: (200, 208) -> ı201
Step 29146: (198, 209) -> Ĳ199
Step 29147: (199, 211) -> Ĵ200
Step 29148: (200, 209) -> Ĳ201
Step 29149: (201, 207) -> İ202
Step 29150: (202, 205) -> Į203
Step 29151: (203, 203) -> Ĭ204
Step 29152: (204, 201) -> Ī205
Step 29153: (202, 202) -> ī203
Step 29154: (203, 200) -> ĩ204
Step 29155: (201, 201) -> Ī202
Step 29156: (202, 203) -> Ĭ203
Step 29157: (201, 205) -> Į202
Step 29158: (200, 207) -> İ201
Step 29159: (198, 208) -> ı199
Step 29160: (197, 210) -> ĳ198
Step 29161: (196, 212) -> ĵ197
Step 29162: (195, 214) -> ķ196
Step 29163: (196, 216) -> Ĺ197
Step 29164: (195, 218) -> Ļ196
Step 29165: (194, 220) -> Ľ195
Step 29166: (193, 222) -> Ŀ194
Step 29167: (192, 224) -> Ł193
Step 29168: (191, 222) -> Ŀ192
Step 29169: (189, 223) -> ŀ190
Step 29170: (190, 225) -> ł191
Step 29171: (189, 227) -> ń190
Step 29172: (188, 225) -> ł189
Step 29173: (187, 227) -> ń188
Step 29174: (186, 229) -> ņ187
Step 29175: (185, 231) -> ň186
Step 29176: (184, 233) -> Ŋ185
Step 29177: (183, 235) -> Ō184
Step 29178: (182, 237) -> Ŏ183
Step 29179: (181, 239) -> Ő182
Step 29180: (180, 241) -> Œ181
Step 29181: (179, 243) -> Ŕ180
Step 29182: (177, 244) -> ŕ178
Step 29183: (179, 245) -> Ŗ180
Step 29184: (178, 247) -> Ř179
Step 29185: (176, 248) -> ř177
Step 29186: (174, 249) -> Ś175
Step 29187: (173, 247) -> Ř174
Step 29188: (175, 246) -> ŗ176
Step 29189: (177, 245) -> Ŗ178
Step 29190: (179, 244) -> ŕ180
Step 29191: (178, 246) -> ŗ179
Step 29192: (177, 248) -> ř178
Step 29193: (175, 249) -> Ś176
Step 29194: (176, 247) -> Ř177
Step 29195: (174, 246) -> ŗ175
Step 29196: (173, 248) -> ř174
Step 29197: (171, 249) -> Ś172
Step 29198: (172, 247) -> Ř173
Step 29199: (173, 245) -> Ŗ174
Step 29200: (174, 247) -> Ř175
Step 29201: (176, 246) -> ŗ177
Step 29202: (175, 244) -> ŕ176
Step 29203: (177, 243) -> Ŕ178
Step 29204: (176, 245) -> Ŗ177
Step 29205: (175, 247) -> Ř176
Step 29206: (177, 246) -> ŗ178
Step 29207: (178, 244) -> ŕ179
Step 29208: (180, 243) -> Ŕ181
Step 29209: (181, 241) -> Œ182
Step 29210: (179, 242) -> œ180
Step 29211: (180, 240) -> ő181
Step 29212: (182, 239) -> Ő183
Step 29213: (183, 237) -> Ŏ184
Step 29214: (184, 235) -> Ō185
Step 29215: (185, 233) -> Ŋ186
Step 29216: (186, 231) -> ň187
Step 29217: (187, 229) -> ņ188
Step 29218: (188, 227) -> ń189
Step 29219: (189, 225) -> ł190
Step 29220: (190, 223) -> ŀ191
Step 29221: (191, 221) -> ľ192
Step 29222: (192, 219) -> ļ193
Step 29223: (194, 218) -> Ļ195
Step 29224: (195, 216) -> Ĺ196
Step 29225: (196, 214) -> ķ197
Step 29226: (197, 212) -> ĵ198
Step 29227: (198, 210) -> ĳ199
Step 29228: (199, 208) -> ı200
Step 29229: (200, 206) -> į201
Step 29230: (201, 204) -> ĭ202
Step 29231: (199, 205) -> Į200
Step 29232: (200, 203) -> Ĭ201
Step 29233: (198, 204) -> ĭ199
Step 29234: (199, 206) -> į200
Step 29235: (200, 204) -> ĭ201
Step 29236: (201, 202) -> ī202
Step 29237: (203, 201) -> Ī204
Step 29238: (204, 199) -> Ĩ205
Step 29239: (205, 197) -> Ħ206
Step 29240: (203, 198) -> ħ204
Step 29241: (202, 200) -> ĩ203
Step 29242: (200, 201) -> Ī201
Step 29243: (201, 203) -> Ĭ202
Step 29244: (200, 205) -> Į201
Step 29245: (199, 207) -> İ200
Step 29246: (197, 206) -> į198
Step 29247: (196, 208) -> ı197
Step 29248: (198, 207) -> İ199
Step 29249: (197, 209) -> Ĳ198
Step 29250: (196, 211) -> Ĵ197
Step 29251: (195, 213) -> Ķ196
Step 29252: (194, 215) -> ĸ195
Step 29253: (193, 217) -> ĺ194
Step 29254: (191, 218) -> Ļ192
Step 29255: (193, 219) -> ļ194
Step 29256: (192, 221) -> ľ193
Step 29257: (191, 223) -> ŀ192
Step 29258: (190, 221) -> ľ191
Step 29259: (191, 219) -> ļ192
Step 29260: (193, 218) -> Ļ194
Step 29261: (194, 216) -> Ĺ195
Step 29262: (192, 217) -> ĺ193
Step 29263: (193, 215) -> ĸ194
Step 29264: (194, 217) -> ĺ195
Step 29265: (195, 215) -> ĸ196
Step 29266: (196, 213) -> Ķ197
Step 29267: (197, 211) -> Ĵ198
Step 29268: (195, 210) -> ĳ196
Step 29269: (194, 212) -> ĵ195
Step 29270: (193, 214) -> ķ194
Step 29271: (192, 216) -> Ĺ193
Step 29272: (190, 217) -> ĺ191
Step 29273: (192, 218) -> Ļ193
Step 29274: (191, 220) -> Ľ192
Step 29275: (190, 222) -> Ŀ191
Step 29276: (189, 224) -> Ł190
Step 29277: (188, 226) -> Ń189
Step 29278: (187, 228) -> Ņ188
Step 29279: (186, 230) -> Ň187
Step 29280: (185, 232) -> ŉ186
Step 29281: (184, 234) -> ŋ185
Step 29282: (183, 236) -> ō184
Step 29283: (182, 238) -> ŏ183
Step 29284: (181, 240) -> ő182
Step 29285: (180, 242) -> œ181
Step 29286: (178, 243) -> Ŕ179
Step 29287: (179, 241) -> Œ180
Step 29288: (180, 239) -> Ő181
Step 29289: (181, 237) -> Ŏ182
Step 29290: (182, 235) -> Ō183
Step 29291: (183, 233) -> Ŋ184
Step 29292: (184, 231) -> ň185
Step 29293: (185, 229) -> ņ186
Step 29294: (186, 227) -> ń187
Step 29295: (187, 225) -> ł188
Step 29296: (188, 223) -> ŀ189
Step 29297: (189, 221) -> ľ190
Step 29298: (190, 219) -> ļ191
Step 29299: (191, 217) -> ĺ192
Step 29300: (193, 216) -> Ĺ194
Step 29301: (194, 214) -> ķ195
Step 29302: (195, 212) -> ĵ196
Step 29303: (196, 210) -> ĳ197
Step 29304: (197, 208) -> ı198
Step 29305: (198, 206) -> į199
Step 29306: (199, 204) -> ĭ200
Step 29307: (200, 202) -> ī201
Step 29308: (202, 201) -> Ī203
Step 29309: (203, 199) -> Ĩ204
Step 29310: (204, 197) -> Ħ205
Step 29311: (205, 195) -> Ĥ206
Step 29312: (206, 193) -> Ģ207
Step 29313: (207, 191) -> Ġ208
Step 29314: (208, 189) -> Ğ209
Step 29315: (209, 187) -> Ĝ210
Step 29316: (207, 188) -> ĝ208
Step 29317: (209, 189) -> Ğ210
Step 29318: (208, 191) -> Ġ209
Step 29319: (207, 193) -> Ģ208
Step 29320: (205, 194) -> ģ206
Step 29321: (204, 196) -> ĥ205
Step 29322: (202, 197) -> Ħ203
Step 29323: (201, 199) -> Ĩ202
Step 29324: (199, 200) -> ĩ200
Step 29325: (198, 202) -> ī199
Step 29326: (197, 204) -> ĭ198
Step 29327: (199, 203) -> Ĭ200
Step 29328: (198, 205) -> Į199
Step 29329: (197, 207) -> İ198
Step 29330: (196, 209) -> Ĳ197
Step 29331: (195, 211) -> Ĵ196
Step 29332: (194, 213) -> Ķ195
Step 29333: (192, 214) -> ķ193
Step 29334: (191, 216) -> Ĺ192
Step 29335: (190, 218) -> Ļ191
Step 29336: (189, 220) -> Ľ190
Step 29337: (188, 222) -> Ŀ189
Step 29338: (187, 224) -> Ł188
Step 29339: (186, 226) -> Ń187
Step 29340: (185, 228) -> Ņ186
Step 29341: (184, 230) -> Ň185
Step 29342: (183, 232) -> ŉ184
Step 29343: (182, 234) -> ŋ183
Step 29344: (181, 236) -> ō182
Step 29345: (180, 238) -> ŏ181
Step 29346: (179, 240) -> ő180
Step 29347: (178, 242) -> œ179
Step 29348: (176, 243) -> Ŕ177
Step 29349: (175, 245) -> Ŗ176
Step 29350: (173, 246) -> ŗ174
Step 29351: (172, 248) -> ř173
Step 29352: (170, 249) -> Ś171
Step 29353: (171, 247) -> Ř172
Step 29354: (169, 248) -> ř170
Step 29355: (167, 249) -> Ś168
Step 29356: (168, 247) -> Ř169
Step 29357: (170, 246) -> ŗ171
Step 29358: (172, 245) -> Ŗ173
Step 29359: (174, 244) -> ŕ175
Step 29360: (175, 242) -> œ176
Step 29361: (176, 244) -> ŕ177
Step 29362: (177, 242) -> œ178
Step 29363: (178, 240) -> ő179
Step 29364: (179, 238) -> ŏ180
Step 29365: (180, 236) -> ō181
Step 29366: (181, 238) -> ŏ182
Step 29367: (182, 236) -> ō183
Step 29368: (183, 234) -> ŋ184
Step 29369: (184, 232) -> ŉ185
Step 29370: (185, 230) -> Ň186
Step 29371: (186, 228) -> Ņ187
Step 29372: (187, 226) -> Ń188
Step 29373: (188, 224) -> Ł189
Step 29374: (189, 222) -> Ŀ190
Step 29375: (190, 220) -> Ľ191
Step 29376: (188, 221) -> ľ189
Step 29377: (189, 219) -> ļ190
Step 29378: (187, 220) -> Ľ188
Step 29379: (186, 222) -> Ŀ187
Step 29380: (185, 224) -> Ł186
Step 29381: (187, 223) -> ŀ188
